,,,2,3,2,3,,,,,,,
6547f69d-891d-4e1c-bd69-fc8735b8fca8,interested,11-10-2020 16:32,video,science,positive,30,,,,,,,
6547f69d-891d-4e1c-bd69-fc8735b8fca8,love,23-01-2021 09:45,video,science,positive,65,,,,,,,
6547f69d-891d-4e1c-bd69-fc8735b8fca8,heart,25-10-2020 00:16,video,science,positive,60,,,,,,,
6547f69d-891d-4e1c-bd69-fc8735b8fca8,peeking,08-12-2020 16:26,video,science,neutral,35,,,,,,,
6547f69d-891d-4e1c-bd69-fc8735b8fca8,love,04-10-2020 15:56,video,science,positive,65,,,,,,,
6547f69d-891d-4e1c-bd69-fc8735b8fca8,super love,12-10-2020 22:26,video,science,positive,75,,,,,,,
6547f69d-891d-4e1c-bd69-fc8735b8fca8,cherish,05-06-2021 20:44,video,science,positive,70,,,,,,,
6547f69d-891d-4e1c-bd69-fc8735b8fca8,intrigued,16-04-2021 08:54,video,science,positive,45,,,,,,,
6547f69d-891d-4e1c-bd69-fc8735b8fca8,indifferent,30-07-2020 18:03,video,science,neutral,20,,,,,,,
6547f69d-891d-4e1c-bd69-fc8735b8fca8,like,16-12-2020 22:29,video,science,positive,50,,,,,,,
6547f69d-891d-4e1c-bd69-fc8735b8fca8,hate,25-06-2020 14:09,video,science,negative,5,,,,,,,
6547f69d-891d-4e1c-bd69-fc8735b8fca8,want,21-07-2020 15:14,video,science,positive,70,,,,,,,
6547f69d-891d-4e1c-bd69-fc8735b8fca8,interested,09-05-2021 18:12,video,science,positive,30,,,,,,,
6547f69d-891d-4e1c-bd69-fc8735b8fca8,hate,27-01-2021 03:28,video,science,negative,5,,,,,,,
6547f69d-891d-4e1c-bd69-fc8735b8fca8,intrigued,02-09-2020 15:38,video,science,positive,45,,,,,,,
6547f69d-891d-4e1c-bd69-fc8735b8fca8,scared,07-11-2020 01:34,video,science,negative,15,,,,,,,
6547f69d-891d-4e1c-bd69-fc8735b8fca8,peeking,02-07-2020 00:53,video,science,neutral,35,,,,,,,
6547f69d-891d-4e1c-bd69-fc8735b8fca8,peeking,21-08-2020 05:29,video,science,neutral,35,,,,,,,
6547f69d-891d-4e1c-bd69-fc8735b8fca8,dislike,18-11-2020 22:30,video,science,negative,10,,,,,,,
6547f69d-891d-4e1c-bd69-fc8735b8fca8,intrigued,26-08-2020 05:35,video,science,positive,45,,,,,,,
6547f69d-891d-4e1c-bd69-fc8735b8fca8,dislike,26-05-2021 23:25,video,science,negative,10,,,,,,,
6547f69d-891d-4e1c-bd69-fc8735b8fca8,heart,15-04-2021 13:16,video,science,positive,60,,,,,,,
6547f69d-891d-4e1c-bd69-fc8735b8fca8,dislike,11-01-2021 14:12,video,science,negative,10,,,,,,,
6547f69d-891d-4e1c-bd69-fc8735b8fca8,intrigued,15-10-2020 20:39,video,science,positive,45,,,,,,,
6547f69d-891d-4e1c-bd69-fc8735b8fca8,want,21-11-2020 03:20,video,science,positive,70,,,,,,,
6547f69d-891d-4e1c-bd69-fc8735b8fca8,intrigued,29-06-2020 07:02,video,science,positive,45,,,,,,,
6547f69d-891d-4e1c-bd69-fc8735b8fca8,want,24-05-2021 18:07,video,science,positive,70,,,,,,,
6547f69d-891d-4e1c-bd69-fc8735b8fca8,scared,25-08-2020 15:32,video,science,negative,15,,,,,,,
6547f69d-891d-4e1c-bd69-fc8735b8fca8,heart,16-11-2020 11:16,video,science,positive,60,,,,,,,
6547f69d-891d-4e1c-bd69-fc8735b8fca8,disgust,21-04-2021 04:33,video,science,negative,0,,,,,,,
6547f69d-891d-4e1c-bd69-fc8735b8fca8,intrigued,15-08-2020 02:16,video,science,positive,45,,,,,,,
6547f69d-891d-4e1c-bd69-fc8735b8fca8,like,25-05-2021 20:38,video,science,positive,50,,,,,,,
6547f69d-891d-4e1c-bd69-fc8735b8fca8,cherish,30-11-2020 12:41,video,science,positive,70,,,,,,,
6547f69d-891d-4e1c-bd69-fc8735b8fca8,adore,30-03-2021 22:06,video,science,positive,72,,,,,,,
6547f69d-891d-4e1c-bd69-fc8735b8fca8,adore,28-07-2020 08:01,video,science,positive,72,,,,,,,
6547f69d-891d-4e1c-bd69-fc8735b8fca8,intrigued,07-08-2020 18:30,video,science,positive,45,,,,,,,
e4127cae-c2e9-4321-919a-be6d11636808,interested,21-07-2020 19:28,audio,science,positive,30,,,,,,,
e4127cae-c2e9-4321-919a-be6d11636808,peeking,28-01-2021 03:51,audio,science,neutral,35,,,,,,,
e4127cae-c2e9-4321-919a-be6d11636808,worried,24-01-2021 21:23,audio,science,negative,12,,,,,,,
e4127cae-c2e9-4321-919a-be6d11636808,hate,11-11-2020 20:07,audio,science,negative,5,,,,,,,
e4127cae-c2e9-4321-919a-be6d11636808,hate,05-09-2020 22:08,audio,science,negative,5,,,,,,,
e4127cae-c2e9-4321-919a-be6d11636808,peeking,11-10-2020 21:02,audio,science,neutral,35,,,,,,,
e4127cae-c2e9-4321-919a-be6d11636808,cherish,02-03-2021 23:55,audio,science,positive,70,,,,,,,
e4127cae-c2e9-4321-919a-be6d11636808,peeking,28-08-2020 00:51,audio,science,neutral,35,,,,,,,
e4127cae-c2e9-4321-919a-be6d11636808,like,27-07-2020 13:58,audio,science,positive,50,,,,,,,
e4127cae-c2e9-4321-919a-be6d11636808,disgust,22-11-2020 20:07,audio,science,negative,0,,,,,,,
e4127cae-c2e9-4321-919a-be6d11636808,intrigued,11-09-2020 09:52,audio,science,positive,45,,,,,,,
e4127cae-c2e9-4321-919a-be6d11636808,worried,30-12-2020 11:38,audio,science,negative,12,,,,,,,
e4127cae-c2e9-4321-919a-be6d11636808,interested,31-05-2021 12:54,audio,science,positive,30,,,,,,,
e4127cae-c2e9-4321-919a-be6d11636808,peeking,15-03-2021 19:09,audio,science,neutral,35,,,,,,,
e4127cae-c2e9-4321-919a-be6d11636808,love,04-04-2021 06:02,audio,science,positive,65,,,,,,,
e4127cae-c2e9-4321-919a-be6d11636808,interested,19-05-2021 04:49,audio,science,positive,30,,,,,,,
e4127cae-c2e9-4321-919a-be6d11636808,disgust,12-11-2020 00:03,audio,science,negative,0,,,,,,,
e4127cae-c2e9-4321-919a-be6d11636808,worried,21-01-2021 22:37,audio,science,negative,12,,,,,,,
7053e0be-7227-4a05-893f-4bbee34f0f1f,disgust,14-02-2021 22:35,video,science,negative,0,,,,,,,
7053e0be-7227-4a05-893f-4bbee34f0f1f,cherish,29-07-2020 19:32,video,science,positive,70,,,,,,,
7053e0be-7227-4a05-893f-4bbee34f0f1f,worried,06-09-2020 09:41,video,science,negative,12,,,,,,,
7053e0be-7227-4a05-893f-4bbee34f0f1f,scared,05-07-2020 08:24,video,science,negative,15,,,,,,,
7053e0be-7227-4a05-893f-4bbee34f0f1f,adore,16-09-2020 23:38,video,science,positive,72,,,,,,,
7053e0be-7227-4a05-893f-4bbee34f0f1f,adore,10-08-2020 12:18,video,science,positive,72,,,,,,,
e7baa303-bc5c-4990-b813-e16fc42342d3,cherish,26-03-2021 05:22,audio,science,positive,70,,,,,,,
e7baa303-bc5c-4990-b813-e16fc42342d3,hate,23-03-2021 10:28,audio,science,negative,5,,,,,,,
e7baa303-bc5c-4990-b813-e16fc42342d3,scared,10-07-2020 10:11,audio,science,negative,15,,,,,,,
e7baa303-bc5c-4990-b813-e16fc42342d3,heart,09-01-2021 23:13,audio,science,positive,60,,,,,,,
e7baa303-bc5c-4990-b813-e16fc42342d3,love,06-10-2020 11:30,audio,science,positive,65,,,,,,,
e7baa303-bc5c-4990-b813-e16fc42342d3,indifferent,02-06-2021 07:22,audio,science,neutral,20,,,,,,,
e7baa303-bc5c-4990-b813-e16fc42342d3,disgust,27-12-2020 03:52,audio,science,negative,0,,,,,,,
e7baa303-bc5c-4990-b813-e16fc42342d3,want,19-11-2020 17:08,audio,science,positive,70,,,,,,,
54e29395-9eba-4945-abee-cad58cbab090,adore,01-04-2021 05:50,video,Science,positive,72,,,,,,,
54e29395-9eba-4945-abee-cad58cbab090,intrigued,21-02-2021 19:23,video,Science,positive,45,,,,,,,
54e29395-9eba-4945-abee-cad58cbab090,disgust,28-10-2020 23:57,video,Science,negative,0,,,,,,,
54e29395-9eba-4945-abee-cad58cbab090,super love,05-01-2021 22:29,video,Science,positive,75,,,,,,,
54e29395-9eba-4945-abee-cad58cbab090,love,09-12-2020 09:02,video,Science,positive,65,,,,,,,
54e29395-9eba-4945-abee-cad58cbab090,like,05-01-2021 15:11,video,Science,positive,50,,,,,,,
54e29395-9eba-4945-abee-cad58cbab090,want,20-04-2021 11:30,video,Science,positive,70,,,,,,,
54e29395-9eba-4945-abee-cad58cbab090,adore,25-06-2020 00:01,video,Science,positive,72,,,,,,,
54e29395-9eba-4945-abee-cad58cbab090,super love,02-08-2020 11:42,video,Science,positive,75,,,,,,,
54e29395-9eba-4945-abee-cad58cbab090,disgust,27-09-2020 03:01,video,Science,negative,0,,,,,,,
54e29395-9eba-4945-abee-cad58cbab090,peeking,01-10-2020 16:06,video,Science,neutral,35,,,,,,,
54e29395-9eba-4945-abee-cad58cbab090,hate,12-07-2020 09:19,video,Science,negative,5,,,,,,,
54e29395-9eba-4945-abee-cad58cbab090,want,10-12-2020 19:44,video,Science,positive,70,,,,,,,
54e29395-9eba-4945-abee-cad58cbab090,like,26-10-2020 13:02,video,Science,positive,50,,,,,,,
54e29395-9eba-4945-abee-cad58cbab090,indifferent,08-03-2021 11:03,video,Science,neutral,20,,,,,,,
54e29395-9eba-4945-abee-cad58cbab090,peeking,16-03-2021 15:47,video,Science,neutral,35,,,,,,,
54e29395-9eba-4945-abee-cad58cbab090,indifferent,01-08-2020 03:09,video,Science,neutral,20,,,,,,,
54e29395-9eba-4945-abee-cad58cbab090,heart,15-08-2020 06:22,video,Science,positive,60,,,,,,,
54e29395-9eba-4945-abee-cad58cbab090,scared,21-09-2020 17:56,video,Science,negative,15,,,,,,,
54e29395-9eba-4945-abee-cad58cbab090,scared,30-12-2020 15:40,video,Science,negative,15,,,,,,,
54e29395-9eba-4945-abee-cad58cbab090,cherish,10-08-2020 03:51,video,Science,positive,70,,,,,,,
54e29395-9eba-4945-abee-cad58cbab090,cherish,07-08-2020 18:18,video,Science,positive,70,,,,,,,
54e29395-9eba-4945-abee-cad58cbab090,dislike,09-08-2020 21:32,video,Science,negative,10,,,,,,,
54e29395-9eba-4945-abee-cad58cbab090,peeking,02-01-2021 20:42,video,Science,neutral,35,,,,,,,
54e29395-9eba-4945-abee-cad58cbab090,cherish,07-01-2021 14:29,video,Science,positive,70,,,,,,,
54e29395-9eba-4945-abee-cad58cbab090,like,15-06-2021 17:49,video,Science,positive,50,,,,,,,
54e29395-9eba-4945-abee-cad58cbab090,interested,22-03-2021 08:19,video,Science,positive,30,,,,,,,
54e29395-9eba-4945-abee-cad58cbab090,love,18-05-2021 23:31,video,Science,positive,65,,,,,,,
54e29395-9eba-4945-abee-cad58cbab090,love,30-12-2020 00:26,video,Science,positive,65,,,,,,,
54e29395-9eba-4945-abee-cad58cbab090,hate,16-01-2021 18:51,video,Science,negative,5,,,,,,,
54e29395-9eba-4945-abee-cad58cbab090,hate,29-10-2020 09:17,video,Science,negative,5,,,,,,,
54e29395-9eba-4945-abee-cad58cbab090,super love,13-02-2021 01:27,video,Science,positive,75,,,,,,,
54e29395-9eba-4945-abee-cad58cbab090,peeking,31-05-2021 07:53,video,Science,neutral,35,,,,,,,
54e29395-9eba-4945-abee-cad58cbab090,peeking,27-07-2020 21:57,video,Science,neutral,35,,,,,,,
54e29395-9eba-4945-abee-cad58cbab090,hate,02-12-2020 13:20,video,Science,negative,5,,,,,,,
54e29395-9eba-4945-abee-cad58cbab090,peeking,16-07-2020 18:37,video,Science,neutral,35,,,,,,,
c54b49c4-b1f2-4641-8595-1cbd19937845,cherish,23-12-2020 11:54,photo,science,positive,70,,,,,,,
c54b49c4-b1f2-4641-8595-1cbd19937845,love,06-09-2020 04:56,photo,science,positive,65,,,,,,,
c54b49c4-b1f2-4641-8595-1cbd19937845,indifferent,28-03-2021 12:37,photo,science,neutral,20,,,,,,,
c54b49c4-b1f2-4641-8595-1cbd19937845,indifferent,06-05-2021 17:49,photo,science,neutral,20,,,,,,,
c54b49c4-b1f2-4641-8595-1cbd19937845,like,21-08-2020 16:19,photo,science,positive,50,,,,,,,
c54b49c4-b1f2-4641-8595-1cbd19937845,worried,22-05-2021 14:19,photo,science,negative,12,,,,,,,
c54b49c4-b1f2-4641-8595-1cbd19937845,cherish,13-05-2021 09:42,photo,science,positive,70,,,,,,,
c54b49c4-b1f2-4641-8595-1cbd19937845,worried,15-01-2021 13:14,photo,science,negative,12,,,,,,,
c54b49c4-b1f2-4641-8595-1cbd19937845,intrigued,08-11-2020 03:34,photo,science,positive,45,,,,,,,
c54b49c4-b1f2-4641-8595-1cbd19937845,dislike,18-08-2020 01:28,photo,science,negative,10,,,,,,,
c54b49c4-b1f2-4641-8595-1cbd19937845,cherish,30-10-2020 17:46,photo,science,positive,70,,,,,,,
c54b49c4-b1f2-4641-8595-1cbd19937845,like,08-01-2021 22:06,photo,science,positive,50,,,,,,,
c54b49c4-b1f2-4641-8595-1cbd19937845,hate,09-05-2021 06:53,photo,science,negative,5,,,,,,,
c54b49c4-b1f2-4641-8595-1cbd19937845,interested,14-09-2020 14:43,photo,science,positive,30,,,,,,,
c54b49c4-b1f2-4641-8595-1cbd19937845,worried,13-04-2021 20:07,photo,science,negative,12,,,,,,,
c54b49c4-b1f2-4641-8595-1cbd19937845,want,22-12-2020 15:31,photo,science,positive,70,,,,,,,
c54b49c4-b1f2-4641-8595-1cbd19937845,adore,09-06-2021 10:23,photo,science,positive,72,,,,,,,
c54b49c4-b1f2-4641-8595-1cbd19937845,scared,30-09-2020 03:47,photo,science,negative,15,,,,,,,
c54b49c4-b1f2-4641-8595-1cbd19937845,heart,02-01-2021 05:20,photo,science,positive,60,,,,,,,
c54b49c4-b1f2-4641-8595-1cbd19937845,disgust,07-02-2021 15:37,photo,science,negative,0,,,,,,,
c54b49c4-b1f2-4641-8595-1cbd19937845,interested,24-02-2021 05:46,photo,science,positive,30,,,,,,,
c54b49c4-b1f2-4641-8595-1cbd19937845,intrigued,11-09-2020 07:06,photo,science,positive,45,,,,,,,
c54b49c4-b1f2-4641-8595-1cbd19937845,scared,14-09-2020 01:34,photo,science,negative,15,,,,,,,
c54b49c4-b1f2-4641-8595-1cbd19937845,cherish,18-11-2020 00:45,photo,science,positive,70,,,,,,,
c54b49c4-b1f2-4641-8595-1cbd19937845,intrigued,12-01-2021 03:35,photo,science,positive,45,,,,,,,
c54b49c4-b1f2-4641-8595-1cbd19937845,dislike,28-10-2020 05:40,photo,science,negative,10,,,,,,,
c54b49c4-b1f2-4641-8595-1cbd19937845,disgust,12-02-2021 22:30,photo,science,negative,0,,,,,,,
c54b49c4-b1f2-4641-8595-1cbd19937845,want,26-10-2020 05:19,photo,science,positive,70,,,,,,,
c54b49c4-b1f2-4641-8595-1cbd19937845,heart,07-09-2020 02:53,photo,science,positive,60,,,,,,,
c54b49c4-b1f2-4641-8595-1cbd19937845,want,25-10-2020 13:50,photo,science,positive,70,,,,,,,
c54b49c4-b1f2-4641-8595-1cbd19937845,dislike,02-02-2021 00:11,photo,science,negative,10,,,,,,,
c54b49c4-b1f2-4641-8595-1cbd19937845,love,12-12-2020 21:17,photo,science,positive,65,,,,,,,
c54b49c4-b1f2-4641-8595-1cbd19937845,disgust,02-04-2021 18:59,photo,science,negative,0,,,,,,,
c54b49c4-b1f2-4641-8595-1cbd19937845,want,17-09-2020 02:27,photo,science,positive,70,,,,,,,
c54b49c4-b1f2-4641-8595-1cbd19937845,heart,30-06-2020 04:11,photo,science,positive,60,,,,,,,
c54b49c4-b1f2-4641-8595-1cbd19937845,adore,29-07-2020 13:54,photo,science,positive,72,,,,,,,
356fff80-da4d-4785-9f43-bc1261031dc6,worried,03-04-2021 12:17,photo,technology,negative,12,,,,,,,
356fff80-da4d-4785-9f43-bc1261031dc6,want,27-09-2020 22:15,photo,technology,positive,70,,,,,,,
356fff80-da4d-4785-9f43-bc1261031dc6,heart,27-10-2020 05:45,photo,technology,positive,60,,,,,,,
356fff80-da4d-4785-9f43-bc1261031dc6,scared,15-10-2020 09:11,photo,technology,negative,15,,,,,,,
356fff80-da4d-4785-9f43-bc1261031dc6,heart,07-05-2021 09:16,photo,technology,positive,60,,,,,,,
356fff80-da4d-4785-9f43-bc1261031dc6,hate,16-09-2020 08:39,photo,technology,negative,5,,,,,,,
356fff80-da4d-4785-9f43-bc1261031dc6,indifferent,29-10-2020 15:38,photo,technology,neutral,20,,,,,,,
e5490118-90d5-4572-ab1c-1fbc87b8d9ca,want,31-03-2021 15:24,video,technology,positive,70,,,,,,,
e5490118-90d5-4572-ab1c-1fbc87b8d9ca,super love,05-02-2021 17:00,video,technology,positive,75,,,,,,,
e5490118-90d5-4572-ab1c-1fbc87b8d9ca,heart,19-02-2021 16:29,video,technology,positive,60,,,,,,,
e5490118-90d5-4572-ab1c-1fbc87b8d9ca,worried,25-07-2020 00:00,video,technology,negative,12,,,,,,,
49367a0f-1fd5-4417-a7c9-4a154e1ae0ad,scared,26-02-2021 21:35,photo,technology,negative,15,,,,,,,
49367a0f-1fd5-4417-a7c9-4a154e1ae0ad,heart,30-05-2021 10:00,photo,technology,positive,60,,,,,,,
49367a0f-1fd5-4417-a7c9-4a154e1ae0ad,scared,24-02-2021 17:09,photo,technology,negative,15,,,,,,,
49367a0f-1fd5-4417-a7c9-4a154e1ae0ad,love,08-01-2021 15:13,photo,technology,positive,65,,,,,,,
49367a0f-1fd5-4417-a7c9-4a154e1ae0ad,interested,13-10-2020 12:54,photo,technology,positive,30,,,,,,,
49367a0f-1fd5-4417-a7c9-4a154e1ae0ad,heart,08-07-2020 11:52,photo,technology,positive,60,,,,,,,
49367a0f-1fd5-4417-a7c9-4a154e1ae0ad,adore,16-02-2021 12:11,photo,technology,positive,72,,,,,,,
49367a0f-1fd5-4417-a7c9-4a154e1ae0ad,disgust,01-08-2020 08:00,photo,technology,negative,0,,,,,,,
49367a0f-1fd5-4417-a7c9-4a154e1ae0ad,hate,25-12-2020 22:21,photo,technology,negative,5,,,,,,,
49367a0f-1fd5-4417-a7c9-4a154e1ae0ad,disgust,06-10-2020 11:27,photo,technology,negative,0,,,,,,,
49367a0f-1fd5-4417-a7c9-4a154e1ae0ad,adore,04-11-2020 14:40,photo,technology,positive,72,,,,,,,
49367a0f-1fd5-4417-a7c9-4a154e1ae0ad,peeking,22-11-2020 01:05,photo,technology,neutral,35,,,,,,,
49367a0f-1fd5-4417-a7c9-4a154e1ae0ad,cherish,07-09-2020 23:56,photo,technology,positive,70,,,,,,,
49367a0f-1fd5-4417-a7c9-4a154e1ae0ad,scared,05-06-2021 11:48,photo,technology,negative,15,,,,,,,
49367a0f-1fd5-4417-a7c9-4a154e1ae0ad,hate,27-12-2020 22:57,photo,technology,negative,5,,,,,,,
49367a0f-1fd5-4417-a7c9-4a154e1ae0ad,intrigued,25-09-2020 22:00,photo,technology,positive,45,,,,,,,
49367a0f-1fd5-4417-a7c9-4a154e1ae0ad,adore,04-08-2020 11:20,photo,technology,positive,72,,,,,,,
49367a0f-1fd5-4417-a7c9-4a154e1ae0ad,dislike,18-03-2021 18:58,photo,technology,negative,10,,,,,,,
49367a0f-1fd5-4417-a7c9-4a154e1ae0ad,like,30-09-2020 09:07,photo,technology,positive,50,,,,,,,
49367a0f-1fd5-4417-a7c9-4a154e1ae0ad,scared,21-08-2020 20:14,photo,technology,negative,15,,,,,,,
16757b80-2803-4464-b5d7-e372d8d77337,hate,11-11-2020 18:52,GIF,technology,negative,5,,,,,,,
e442899c-d2d6-4392-be2d-a0b916ae47fb,disgust,21-09-2020 09:10,video,technology,negative,0,,,,,,,
e442899c-d2d6-4392-be2d-a0b916ae47fb,peeking,16-08-2020 21:42,video,technology,neutral,35,,,,,,,
e442899c-d2d6-4392-be2d-a0b916ae47fb,intrigued,12-03-2021 12:45,video,technology,positive,45,,,,,,,
e442899c-d2d6-4392-be2d-a0b916ae47fb,super love,12-11-2020 18:27,video,technology,positive,75,,,,,,,
e442899c-d2d6-4392-be2d-a0b916ae47fb,disgust,04-02-2021 07:27,video,technology,negative,0,,,,,,,
e442899c-d2d6-4392-be2d-a0b916ae47fb,like,27-01-2021 07:41,video,technology,positive,50,,,,,,,
e442899c-d2d6-4392-be2d-a0b916ae47fb,like,07-03-2021 00:08,video,technology,positive,50,,,,,,,
e442899c-d2d6-4392-be2d-a0b916ae47fb,cherish,09-12-2020 11:46,video,technology,positive,70,,,,,,,
e442899c-d2d6-4392-be2d-a0b916ae47fb,heart,24-08-2020 22:36,video,technology,positive,60,,,,,,,
e442899c-d2d6-4392-be2d-a0b916ae47fb,dislike,19-02-2021 04:09,video,technology,negative,10,,,,,,,
e442899c-d2d6-4392-be2d-a0b916ae47fb,worried,31-01-2021 01:25,video,technology,negative,12,,,,,,,
e442899c-d2d6-4392-be2d-a0b916ae47fb,want,18-08-2020 11:48,video,technology,positive,70,,,,,,,
e442899c-d2d6-4392-be2d-a0b916ae47fb,scared,26-12-2020 05:20,video,technology,negative,15,,,,,,,
e442899c-d2d6-4392-be2d-a0b916ae47fb,disgust,26-05-2021 13:22,video,technology,negative,0,,,,,,,
e442899c-d2d6-4392-be2d-a0b916ae47fb,want,25-08-2020 20:49,video,technology,positive,70,,,,,,,
e442899c-d2d6-4392-be2d-a0b916ae47fb,peeking,24-10-2020 04:55,video,technology,neutral,35,,,,,,,
e442899c-d2d6-4392-be2d-a0b916ae47fb,adore,26-05-2021 20:48,video,technology,positive,72,,,,,,,
e442899c-d2d6-4392-be2d-a0b916ae47fb,want,17-03-2021 01:02,video,technology,positive,70,,,,,,,
e442899c-d2d6-4392-be2d-a0b916ae47fb,hate,23-11-2020 04:32,video,technology,negative,5,,,,,,,
e442899c-d2d6-4392-be2d-a0b916ae47fb,dislike,26-01-2021 00:55,video,technology,negative,10,,,,,,,
e442899c-d2d6-4392-be2d-a0b916ae47fb,worried,11-06-2021 06:38,video,technology,negative,12,,,,,,,
e442899c-d2d6-4392-be2d-a0b916ae47fb,super love,17-12-2020 14:19,video,technology,positive,75,,,,,,,
fada6910-2cc5-4600-808c-1e6066f795a6,cherish,17-01-2021 23:29,GIF,technology,positive,70,,,,,,,
fada6910-2cc5-4600-808c-1e6066f795a6,cherish,11-07-2020 07:08,GIF,technology,positive,70,,,,,,,
fada6910-2cc5-4600-808c-1e6066f795a6,peeking,02-02-2021 10:34,GIF,technology,neutral,35,,,,,,,
fada6910-2cc5-4600-808c-1e6066f795a6,dislike,02-05-2021 20:50,GIF,technology,negative,10,,,,,,,
fada6910-2cc5-4600-808c-1e6066f795a6,love,13-07-2020 05:06,GIF,technology,positive,65,,,,,,,
fada6910-2cc5-4600-808c-1e6066f795a6,interested,15-08-2020 16:16,GIF,technology,positive,30,,,,,,,
fada6910-2cc5-4600-808c-1e6066f795a6,worried,22-05-2021 01:25,GIF,technology,negative,12,,,,,,,
fada6910-2cc5-4600-808c-1e6066f795a6,intrigued,12-03-2021 07:19,GIF,technology,positive,45,,,,,,,
fada6910-2cc5-4600-808c-1e6066f795a6,worried,11-10-2020 12:40,GIF,technology,negative,12,,,,,,,
fada6910-2cc5-4600-808c-1e6066f795a6,want,11-06-2021 04:46,GIF,technology,positive,70,,,,,,,
fada6910-2cc5-4600-808c-1e6066f795a6,dislike,18-12-2020 21:02,GIF,technology,negative,10,,,,,,,
fada6910-2cc5-4600-808c-1e6066f795a6,hate,18-04-2021 14:02,GIF,technology,negative,5,,,,,,,
fada6910-2cc5-4600-808c-1e6066f795a6,indifferent,22-02-2021 12:24,GIF,technology,neutral,20,,,,,,,
fada6910-2cc5-4600-808c-1e6066f795a6,heart,20-04-2021 09:38,GIF,technology,positive,60,,,,,,,
fada6910-2cc5-4600-808c-1e6066f795a6,super love,09-11-2020 18:19,GIF,technology,positive,75,,,,,,,
fada6910-2cc5-4600-808c-1e6066f795a6,disgust,26-08-2020 19:01,GIF,technology,negative,0,,,,,,,
fada6910-2cc5-4600-808c-1e6066f795a6,worried,21-07-2020 19:11,GIF,technology,negative,12,,,,,,,
fada6910-2cc5-4600-808c-1e6066f795a6,interested,10-01-2021 04:14,GIF,technology,positive,30,,,,,,,
fada6910-2cc5-4600-808c-1e6066f795a6,want,18-02-2021 11:48,GIF,technology,positive,70,,,,,,,
fada6910-2cc5-4600-808c-1e6066f795a6,heart,11-04-2021 01:29,GIF,technology,positive,60,,,,,,,
65545cfb-59bb-4dc1-a38b-82f268210da2,peeking,27-03-2021 03:20,audio,technology,neutral,35,,,,,,,
65545cfb-59bb-4dc1-a38b-82f268210da2,cherish,25-12-2020 17:44,audio,technology,positive,70,,,,,,,
65545cfb-59bb-4dc1-a38b-82f268210da2,scared,19-06-2020 11:23,audio,technology,negative,15,,,,,,,
65545cfb-59bb-4dc1-a38b-82f268210da2,indifferent,06-06-2021 19:52,audio,technology,neutral,20,,,,,,,
65545cfb-59bb-4dc1-a38b-82f268210da2,hate,04-01-2021 11:54,audio,technology,negative,5,,,,,,,
65545cfb-59bb-4dc1-a38b-82f268210da2,worried,13-08-2020 17:25,audio,technology,negative,12,,,,,,,
65545cfb-59bb-4dc1-a38b-82f268210da2,disgust,06-07-2020 14:07,audio,technology,negative,0,,,,,,,
65545cfb-59bb-4dc1-a38b-82f268210da2,want,14-08-2020 11:46,audio,technology,positive,70,,,,,,,
65545cfb-59bb-4dc1-a38b-82f268210da2,worried,19-10-2020 09:38,audio,technology,negative,12,,,,,,,
65545cfb-59bb-4dc1-a38b-82f268210da2,adore,30-01-2021 23:00,audio,technology,positive,72,,,,,,,
65545cfb-59bb-4dc1-a38b-82f268210da2,heart,22-11-2020 17:40,audio,technology,positive,60,,,,,,,
65545cfb-59bb-4dc1-a38b-82f268210da2,super love,21-05-2021 02:46,audio,technology,positive,75,,,,,,,
65545cfb-59bb-4dc1-a38b-82f268210da2,worried,21-09-2020 01:04,audio,technology,negative,12,,,,,,,
65545cfb-59bb-4dc1-a38b-82f268210da2,want,24-05-2021 10:53,audio,technology,positive,70,,,,,,,
65545cfb-59bb-4dc1-a38b-82f268210da2,like,04-09-2020 10:35,audio,technology,positive,50,,,,,,,
65545cfb-59bb-4dc1-a38b-82f268210da2,cherish,02-01-2021 14:49,audio,technology,positive,70,,,,,,,
65545cfb-59bb-4dc1-a38b-82f268210da2,want,28-02-2021 14:54,audio,technology,positive,70,,,,,,,
65545cfb-59bb-4dc1-a38b-82f268210da2,adore,12-08-2020 07:36,audio,technology,positive,72,,,,,,,
65545cfb-59bb-4dc1-a38b-82f268210da2,interested,06-07-2020 11:35,audio,technology,positive,30,,,,,,,
65545cfb-59bb-4dc1-a38b-82f268210da2,indifferent,27-06-2020 11:01,audio,technology,neutral,20,,,,,,,
65545cfb-59bb-4dc1-a38b-82f268210da2,peeking,02-12-2020 05:54,audio,technology,neutral,35,,,,,,,
65545cfb-59bb-4dc1-a38b-82f268210da2,dislike,24-04-2021 04:14,audio,technology,negative,10,,,,,,,
65545cfb-59bb-4dc1-a38b-82f268210da2,love,13-11-2020 20:36,audio,technology,positive,65,,,,,,,
65545cfb-59bb-4dc1-a38b-82f268210da2,disgust,06-09-2020 13:50,audio,technology,negative,0,,,,,,,
65545cfb-59bb-4dc1-a38b-82f268210da2,love,19-11-2020 04:55,audio,technology,positive,65,,,,,,,
65545cfb-59bb-4dc1-a38b-82f268210da2,hate,23-12-2020 10:22,audio,technology,negative,5,,,,,,,
65545cfb-59bb-4dc1-a38b-82f268210da2,adore,26-07-2020 11:45,audio,technology,positive,72,,,,,,,
65545cfb-59bb-4dc1-a38b-82f268210da2,dislike,17-10-2020 21:17,audio,technology,negative,10,,,,,,,
